customer_id,customer_name,customer_email,customer_join_date,product_id,product_name,product_category,product_price,order_id,order_date,order_quantity,order_total
d6b2d69d-b919-4ed4-8667-e77b50c281b1,Nicole Huff,randall66@example.com,2024-05-12 04:14:37,0fc10938-5474-42c4-8087-573866deedfe,Bluetooth Speaker,Wearables,462,60cb5fb9-ef6f-4f7b-82b7-daa73446bf6e,2024-06-15 23:24:42,1,462
95e7c0d4-1149-40f3-890d-8a83dbc1f4b8,Don Barker II,mcmahonamanda@example.net,2020-06-27 06:45:40,e5943f39-e7d5-4e0c-9123-9cb10c28abb3,Mouse,Photography,276,b857f5a4-7936-4176-807a-773e03300f1e,2022-11-17 17:36:17,5,1380
8e975212-f295-4e93-ae95-513ba0f5c945,Angela Robertson,shari45@example.org,2023-09-22 07:55:53,914ce77a-49c4-4884-9b00-548de04e15ba,Smartwatch,Networking,601,a7ea1ed8-b7d5-4ae7-9882-33e4bbcce5a1,2023-12-20 02:57:46,5,3005
3b541951-c6f2-4189-b1c2-184f0564b387,Elizabeth Smith,trantracey@example.net,2024-06-25 04:47:22,a099789f-2576-4b07-963a-bba871d71651,Microphone,PC Components,1261,03d16ff9-e46d-42e5-b017-2532c11907e5,2024-09-11 18:23:48,2,2522
f823c227-bcb3-41d2-9059-aa6d0242b647,Jonathon Tran,martinamy@example.org,2024-06-05 22:02:33,cc9e08e0-8635-4919-9cc0-b9e4719cf743,Monitor,Networking,885,7a7e2672-e21d-4c06-b22e-3ddb7fcb1dcb,2024-12-19 05:36:55,3,2655
85c40dc7-a83a-45a9-9db8-7c338b962070,Mariah Munoz,gleon@example.com,2021-10-25 14:16:59,9f3752d5-13e5-4ec5-bd03-ec266c5bbecb,Graphics Card,Photography,24,a4d3b76a-8bf6-4aa8-9b18-42efe156c5be,2024-07-03 15:14:32,1,24
bbb0b4fe-0a06-42a1-b409-71d95ceebb7f,Robert Roberts,michael34@example.org,2021-08-30 06:33:08,2fdbd0cb-84be-41dd-89dc-ca98961210eb,Camera,PC Components,1388,b7b3e6d9-190e-464f-8dc9-ff0e958bc0d6,2022-08-19 18:03:05,1,1388
190ff51d-f6fe-4dff-bcda-98380e627936,Cynthia Munoz,karen99@example.net,2023-01-23 13:41:53,9a57ad54-c43c-47e8-8776-90a2f75f1c69,Drone,Gaming,1351,885908bb-3b90-44eb-9d01-2a8e5e2afaed,2023-11-22 03:37:38,5,6755
6cfd671d-0080-4c83-bdc6-287fc1941ef3,Gregory Anderson,barbara42@example.com,2024-06-03 16:12:20,d92b8702-04f7-4014-b6ba-7691becce09d,Router,PC Components,1043,06da4564-e2a9-4322-a2c9-eea745598fc0,2024-08-09 14:22:59,4,4172
98448561-b18b-4ba5-a61a-11db8ce49ad3,Alice Collins,smithroger@example.net,2020-12-08 12:48:02,0a7c0ab9-aa44-4efe-9bf0-de2ac71f53e9,Printer,PC Components,1162,5154b447-bdbf-45a1-9938-a06906cd9d37,2022-07-20 03:35:09,3,3486
c8d3314c-654e-4ac7-aaca-a1e4d1287e50,Daniel Lane,nwong@example.com,2021-10-13 08:23:40,8f30473b-8422-4650-8501-8f8284b69e04,Tripod,Computers,1967,5fb2db66-4cb9-49be-a00a-f7da04ffa041,2021-12-13 23:51:09,5,9835
e4e2a2bd-f6d4-4925-af87-a7fab23f6a66,Adam Thompson,robertross@example.org,2021-06-07 17:50:47,d4c563dd-079a-43ce-8749-5c832737f344,Microphone,Peripherals,902,41260b3c-cdf8-4279-9c51-f35569f1dea9,2022-11-17 22:18:25,3,2706
42a52407-55fb-4631-8af3-a1a8839cdc70,Tasha Moss,vbrock@example.com,2020-04-23 19:29:17,69f9d168-208a-4acc-a0be-bcbf1da5971e,Graphics Card,Accessories,1218,8fc42db5-ff9d-4f55-b220-0f3d3de5ed6d,2022-11-09 04:05:09,3,3654
ec4a86f1-9e96-4556-b2eb-f012ad9f3e23,Charles Hall,courtney60@example.org,2022-09-21 16:04:21,43de116d-148b-4308-aa34-011ee1a2ddcf,Drone,Networking,1534,02d122f8-8e82-4872-ad9f-358dfaa0d7c1,2023-04-11 07:38:50,2,3068
37a8cd98-b7e3-4f46-b365-777d80607fde,Thomas Johnson,tramirez@example.com,2022-05-19 23:22:20,5131f691-0648-4531-a6e9-06664ea22dcf,Fitness Tracker,Audio,1882,fae15d10-ee68-4d03-9e78-d042021e80dd,2022-05-29 09:21:03,5,9410
a6d14b2e-af44-4bc5-9c3f-36f6b3c187c7,Laura Lynn,sandra95@example.com,2022-01-24 16:10:27,f66034b2-71c5-4cf6-9654-003c7fefe681,Power Supply,Computers,439,dd3a6cf5-080e-4870-86db-fe397a557be0,2023-06-08 08:12:01,3,1317
737481b7-1b21-438f-a63e-fb1c77196938,Bradley Beasley,fhogan@example.net,2020-08-12 02:21:09,86d96e2e-2ccc-4ccc-93c5-83cb97aa0f68,Laptop,Peripherals,1485,50c56680-8187-478b-af03-6ea02f346fc2,2021-12-11 02:48:26,3,4455
05e09b34-2411-4901-9902-45bf51c884d2,David Jones,pattersonannette@example.com,2022-04-22 16:31:14,7e46e5e0-8193-4f60-a087-357e3f664e94,Modem,Audio,1865,3c080af7-db94-4f5e-9e52-7c0565afdf20,2024-11-29 10:18:15,1,1865
db97c424-fd5b-45d0-a2e2-ba4347960dce,Jennifer Lawson,michael46@example.com,2020-10-05 08:22:59,d600eeae-4eac-4acb-a42d-1035736f126f,Tripod,PC Components,694,dd7f8d89-768c-40d7-a33c-5544ff6bf559,2021-07-16 03:56:14,1,694
536d2a57-131a-4ff4-8c3a-b1a432bc47ef,Melissa Martinez,juarezbonnie@example.com,2023-03-24 00:09:49,29fcdf00-1d1e-4ec4-8253-604198790754,Smartphone,PC Components,328,5d4a494b-01ff-42b8-93c0-91c274bbe006,2023-05-22 20:42:32,1,328
40622a39-9861-4cda-954c-3062d5b3164a,Angela Oliver,stephanie01@example.net,2023-09-30 10:54:40,4684268b-e128-428c-b52a-b0a619533383,Monitor,Audio,1367,0b222222-9675-4bbc-8401-98ec6b24f098,2025-02-19 13:10:11,5,6835
53d716bb-71f5-4137-9613-fb1537d34293,Kenneth Hoffman,esullivan@example.org,2024-08-10 08:41:37,b2beaf3a-44a0-4999-9a5b-c0c5b80de34a,Gaming Console,PC Components,1786,64f0f225-10e4-45da-a69a-8e036f9fbc71,2025-01-23 21:22:13,3,5358
0d8e6c28-b6e3-463f-bfb9-0ea40f1feb1a,Nancy Adams,fedwards@example.org,2022-05-11 23:13:52,8bd5cd7f-5af8-4e03-9746-5e36c974f0f6,Computer Case,Accessories,387,3287cd19-86ef-44d8-812e-e421f8f459fc,2023-10-24 14:34:53,3,1161
8cc8956b-009a-4aed-88a8-8700c336ce72,William Jacobson,christinethornton@example.com,2021-05-21 13:22:18,c52f3b52-12e4-475e-9693-77efdf02e6b5,Tripod,Photography,1791,cef7b23b-4dc9-4902-95b0-d1e3c47c6bf3,2024-10-01 21:47:02,5,8955
ecdacc7c-27a8-4d08-a818-d58ee1b403ed,Doris Foster,kimberly69@example.org,2022-04-13 17:01:49,c80cd130-8a83-45d5-891b-b5bbd421368f,Tripod,Computers,1762,fa8125eb-d7ce-4cf7-bbbb-50d0b56bf178,2023-02-01 15:37:47,5,8810
d4c2851f-3935-486c-9d6e-6996759a1902,Norman Brown,phillipsbrittany@example.net,2022-01-05 06:42:26,7493ecc1-83a4-4121-b674-233f319d87ae,Laptop,Networking,1786,986a38e8-db51-4e06-85c5-0f318f43b901,2024-05-21 10:41:40,3,5358
0c82beef-eaac-4d28-ae04-62c04b16f25a,Latoya Jenkins,patrickbuck@example.net,2020-06-30 20:28:05,9ef6dbc1-3532-4e58-a0f6-6931dfe6f394,Power Supply,Wearables,945,3b9c5f30-eb88-4b33-89cd-44920321500a,2024-07-31 23:39:49,1,945
51217275-0273-4dfb-9a38-fd7b50f3d49a,Michelle Kidd,gmatthews@example.com,2022-07-06 06:05:17,f780c10d-ff35-4c43-a12b-a46f5a58c819,Computer Case,Photography,1999,1e4df7d7-4408-422c-b397-2b83df68e6bc,2024-01-27 21:01:31,5,9995
c751004e-a613-4ef7-a8e4-d763b3031a70,Dalton Cabrera,zwilliams@example.net,2022-08-30 12:14:20,2df594d3-1fac-4816-ba3c-7ee60bb80eb6,Laptop,Gaming,475,b96f1ea8-e8ef-408d-a72d-fb7f9414c8e3,2024-06-17 19:38:00,1,475
d025e3f3-44cb-4d59-bb62-2b7028705baf,Matthew Campbell,charles44@example.org,2021-06-04 05:43:17,505d071c-9947-49d2-87b1-af6251800d1a,Power Supply,Photography,1759,eba729ad-23ff-44a3-85bc-78b9b79b3c3c,2025-02-13 22:59:42,2,3518
8aba3949-4592-4ab1-ad32-62d3fff77c81,Daniel Green,kimberly18@example.com,2021-10-08 06:34:38,04121aff-cdbb-41c5-b2e7-54f697e1e709,Smartphone,Electronics,1553,85a693c3-75d4-4225-a4d6-a418d3dafb3e,2022-06-12 11:01:46,1,1553
dc61fa5d-8707-46f1-ae8f-edc35f40187d,Shannon Bullock,uortiz@example.com,2022-04-14 10:31:27,04955039-6a78-4dae-890d-8e155ba55690,RAM,Gaming,1412,76ffbf29-5ec8-4f62-b59a-e45b386a2611,2023-04-03 03:19:31,5,7060
55480daf-6fe2-4cac-8a18-3b0ac31ca369,Lisa Carter,plambert@example.org,2023-08-27 11:02:59,d512adce-81ff-44f2-abd9-c7b71988f870,CPU,PC Components,819,ed27b794-50c2-476d-995d-902a97fba19f,2024-12-08 02:11:10,4,3276
0384b4b5-2c29-46ca-b72f-eedfc1eb4877,Marc Bowen,matthewraymond@example.com,2022-01-17 18:28:08,b56f17da-0442-46fa-a446-731005539696,Tablet,Electronics,958,66cdd0af-f78d-4d06-b1f2-60a1681ca6ad,2022-06-03 02:41:21,3,2874
01f5fc71-6719-4dc8-b6f6-78262dd99121,Timothy Lane,yrussell@example.com,2022-08-26 07:26:56,4ec9730c-ce9a-4987-b394-e60752c9279a,Bluetooth Speaker,Accessories,101,bc84952e-cc0b-45f1-8a45-2a27d81b626e,2025-02-25 19:21:06,4,404
9fe43b58-edc4-46fb-905d-57d5052012a5,Charlene Powell,james78@example.com,2024-03-27 09:41:10,a38c559d-8ed1-4e02-a25c-06d4a0ae4aea,SSD,Accessories,326,97601c6f-1fde-4991-a85e-2d8cdb988cad,2025-01-05 20:41:21,3,978
98e1ca5f-390e-4832-9758-e2aac20cee4a,Stacy Perez,mtaylor@example.com,2024-11-04 12:27:48,aae8f34c-cbb6-48de-ac7c-6b4d00bded1e,Graphics Card,Wearables,1893,58917843-811e-4057-9b52-8ad099e6d3d7,2024-11-22 13:07:47,1,1893
11de7c74-3613-4b3d-ba2c-784e65fe38b4,John Hoover,showard@example.org,2024-05-11 13:27:17,a31559c6-def7-4fd1-960f-4918499ccfa5,External Hard Drive,Wearables,1946,4474a7d5-1794-4f0a-9986-cfae2143de22,2024-05-28 13:22:24,1,1946
f51d60f5-e5f7-414d-8447-b94e8bcbbe8e,Valerie Chambers,ryan55@example.com,2022-12-30 21:09:24,dee6f22f-c151-4192-bbbd-1685846488b0,External Hard Drive,Gaming,1586,bbe43e9a-d48b-47b3-b69b-c83eaebc66d4,2024-03-01 04:31:56,2,3172
6c86f940-7924-424e-b88f-f299074ad3c3,Stephanie Nichols,christophermartinez@example.org,2021-10-20 19:20:53,5533d402-b266-4f64-af32-ea5b9354221e,Bluetooth Speaker,Electronics,820,02960f45-498f-44d5-936d-dc28d6c269da,2022-07-26 19:40:32,4,3280
9a48bd7e-8567-4c67-93b7-403d98b4087a,Nancy Ramirez,bennettsteven@example.org,2024-11-19 22:31:05,97ed7707-1e6a-4736-bf29-219108c55a8f,USB Flash Drive,PC Components,1239,72a80464-de3b-45a2-befc-64b2b1dfb769,2025-01-07 04:05:57,2,2478
45bdfd68-0a47-4fe7-8ab7-5aad62bf7585,Joseph Jones,rogerslisa@example.net,2021-01-17 00:35:40,57df2cb5-1991-4823-a42d-8ed3cdadb9c2,SSD,Audio,1436,572ae306-1eee-49a3-adbe-8e5a91108f2d,2023-12-29 08:26:03,3,4308
7c452602-9d3c-4f2f-80f4-890c22ce59e6,Nicole Edwards,maurice10@example.net,2022-06-16 09:32:02,b412268a-6d4c-4f25-9960-f355c261b4e2,Scanner,Electronics,1002,d0d9511c-ab75-40b0-90a5-c3e2e3d202d6,2024-07-10 22:28:06,2,2004
f4414510-d1fe-4fcb-8518-19138440af26,Alejandro Knight,brendabutler@example.com,2020-10-16 17:54:13,38779b3c-00be-4e22-b68e-f7468834d9ff,RAM,Accessories,1780,4df0e416-e94e-455b-b159-bca5485ce89a,2023-06-04 23:58:01,5,8900
6b21885e-2ca5-46d6-8779-9772f9b22f35,Christina Johnson,kwatkins@example.net,2023-10-26 04:47:11,b2a71f12-0ce9-41c0-8058-6ea7feca0cdf,Power Supply,Computers,544,b7cb99fc-62cb-40d6-ae1e-af34b8659728,2024-08-01 02:46:05,2,1088
62944be5-b718-4ee7-91ed-3edf6108d6b7,Kevin Berg,cody30@example.net,2021-09-10 21:37:11,0c0d71be-3315-4d11-b0a4-3b834e13f9e7,Modem,Peripherals,1233,378cfe34-daed-41d8-9d07-ea859905c7de,2021-10-30 21:07:42,2,2466
90e34506-95fa-4305-8e02-61a2b0a236fb,Jennifer King,howarddeanna@example.com,2021-12-29 02:43:55,75801ce2-ecd3-41c0-ae44-13c980f34b2c,External Hard Drive,Electronics,377,a9ee87dd-abdc-467a-b353-9047eb34566c,2024-10-03 06:21:20,4,1508
26565d55-5e6c-440b-b867-1c42e2da92f3,Laura Simon,angelaburton@example.com,2021-11-04 19:57:51,154b4b19-7b02-407d-808c-0011d61a1ffd,Webcam,Gaming,259,1efb8694-7f2b-4138-a2b7-54986fd8dd77,2023-12-16 23:19:20,3,777
ddbe526b-4b13-4254-bafa-c1c5b85010fb,Patricia Prince,william02@example.net,2022-03-12 04:53:07,4f829749-668a-46cc-8ba3-4003da170070,Tripod,Audio,920,5b12b444-025f-4cdc-a487-0b1c032783ed,2023-07-12 17:54:33,3,2760
63383806-f1aa-46a3-afef-c5698f9f1c9f,David Moreno,mallorymiller@example.com,2022-02-06 20:31:17,41b1b305-6b02-46af-99de-863959f058fc,Router,Networking,1482,e6342c98-162e-4ef8-a5b9-6d21f355202a,2024-11-18 19:48:42,2,2964
53a2ea1a-4565-4aaa-90a4-2881422f2366,Daniel Cordova,bmaldonado@example.net,2023-05-15 00:52:40,88389b89-debb-4909-b831-cd528dff45e4,SSD,Electronics,308,58529dc6-bb5e-4843-9660-533946a72e57,2024-11-10 01:52:01,2,616
937b119f-8fa1-48b7-b25d-1ff39165b852,Sean Whitney,emilylong@example.com,2022-12-25 00:20:37,c7032959-5d30-4683-ad5e-4ef95da24f0d,Modem,Photography,506,74c31e79-effa-4995-beab-9c69c2fe34ca,2024-12-25 19:35:41,2,1012
2931b05b-cef4-4588-95e1-b7c9e47202b9,Paul Hernandez,bbradford@example.com,2024-11-29 04:57:30,adbbd386-7156-4bf2-9c54-d352ebf56d89,Monitor,Electronics,1848,f48f72a2-767c-44d0-8f40-7ef598ad09de,2025-01-01 17:07:32,1,1848
c223c1ee-770b-467f-8d61-98b03d07c555,Barbara Edwards,erichard@example.com,2022-03-09 12:37:05,bf9d2ec1-bab7-4cda-a2af-3c1222ae52cd,Tablet,Computers,1123,a747bda2-46d7-438f-a347-b9f493db3c1c,2024-10-21 20:18:03,4,4492
fceeb2a5-031a-4b23-b71b-7099dc41ae41,Kristina Wright,vthompson@example.com,2022-07-05 22:06:25,682d0337-3d8e-46f1-9a76-79669bd4937c,Smartwatch,Audio,362,8a0fba09-11e2-4208-a7ad-6501c22c0dfc,2025-02-01 00:34:24,4,1448
b3a84c46-d059-40b5-90dc-2b9b015c4065,Anita Austin,conniecalhoun@example.com,2023-09-11 16:11:26,81330df7-4cd2-4a38-af61-8db11540abd4,Webcam,PC Components,328,79fe24fc-c7bc-4f14-815e-f91657573b21,2025-01-04 08:34:35,2,656
a8305d9e-2d5c-4bb6-9d85-5c94662dd57d,Kevin Clark,vcollins@example.org,2023-07-21 12:02:12,3cdae823-777d-47d9-9910-8cfcb9f1e96e,Mouse,Wearables,126,86eec426-6182-4266-b8a5-cf3b487207a4,2024-05-08 04:47:50,4,504
7e588bc5-bf4e-4c4c-bca7-6357ebe86943,Victoria Hansen,todd33@example.com,2021-01-31 07:30:56,aab9320c-81d3-490c-a423-4f37a10ed928,Keyboard,Electronics,357,b1cd0c75-5cbe-474c-9c04-22a97fcd6792,2021-06-29 00:21:33,5,1785
f3613ebb-93bf-4d95-b57e-cc39dde84e7c,Jimmy Henry,lisagonzalez@example.com,2022-02-04 02:08:40,b93d12e8-f91c-4a31-b95f-3326698ff65f,Modem,Peripherals,777,9edbf359-48a6-4b0b-80c6-5cdfde06d72b,2024-11-22 11:08:35,4,3108
f54dc773-176a-4c17-a3e3-5149620c767c,Kyle Stevens,mcdonaldcarolyn@example.com,2023-03-07 04:43:12,11e688e3-3f75-4010-9848-947294abd85d,Laptop,Gaming,787,35a39a9c-743d-4075-bf63-5fac3656fbc7,2023-09-15 07:16:03,1,787
e85b3c74-968b-48e4-8408-97eab8b20b0b,William Adams,millersarah@example.com,2025-02-10 05:44:33,351c62e1-420b-4e6a-aa84-39e391e2aedc,CPU,Accessories,871,5ab6d8c7-98a7-499b-bb04-31de2aa58298,2025-02-23 08:46:44,5,4355
5cb4acbe-3957-4500-97ba-50210a3530f0,Hunter Callahan,starkkimberly@example.com,2022-02-27 13:57:48,1b03f7d1-27f3-4167-9b21-b408f85cabfc,Mouse,Gaming,1377,53ca51db-a49b-4aeb-9388-664704b490e0,2024-01-17 23:32:50,5,6885
5ab03405-ff2f-4627-932b-35a3675dfe63,Julie Martinez,mollyjohnson@example.net,2022-08-23 01:21:49,01b28ad0-bc3a-4d02-8382-6ac0dae14e79,Drone,Gaming,1754,7bed6ec7-ac31-43d3-85d1-fafcb7052624,2023-02-13 04:19:37,1,1754
78191565-7700-4d69-931e-d6f411aff245,Zachary Bryan,osanders@example.net,2023-09-17 11:55:38,0288e396-e5a8-4653-ae30-5b352dee8fbe,External Hard Drive,Networking,1993,7f54cf93-7d7e-44f1-ae81-b4e7f1785a15,2024-06-08 19:57:16,4,7972
cc39efaf-56e0-4fe3-b882-dfef0cfccc97,Austin Santiago,sean78@example.org,2022-03-22 06:25:51,b4d62362-21e2-4e47-a698-e968229cab73,Smartwatch,PC Components,357,7396aeaa-ed48-409d-9b1d-d76907109616,2023-03-10 12:00:45,1,357
a72aebec-dfdb-4a36-9c46-bcf4e91dafa1,Emma Collier,keith78@example.org,2021-10-21 16:08:18,73564159-fe30-43ac-9a6a-3650598a15a1,Laptop,Wearables,1301,0c18ba23-b634-4bf9-bfe8-f2b316461297,2024-06-23 12:33:19,5,6505
fefa3dc1-67d0-43ba-8363-4e86c8e15a29,Sharon Rodriguez,timothybarber@example.org,2020-09-26 06:52:35,97927094-80af-489b-8057-abfe1da52a0e,Power Supply,Computers,710,06b9dcdf-91a8-4b4e-a37f-8492b69adb95,2021-12-24 13:17:55,1,710
8979fdd8-189e-429b-a558-b3610d54fb83,Jose Myers,bennettmichael@example.org,2024-12-10 07:00:29,fd3cb7be-c378-4cc4-a8eb-67c92ef64ee6,RAM,Electronics,1466,1cc8ad85-7b55-4ac9-9765-2dd7a5f5eda3,2025-02-22 21:49:00,5,7330
e4125050-e47f-4dbf-9c33-45f95718a4b1,Kelly Johnson,elewis@example.org,2021-06-30 05:42:25,1afcecf2-83ab-4c3b-be0f-d081eb31f226,Keyboard,Networking,1505,fe3c94e2-7057-470e-9713-e8d27e2fd1c3,2024-01-28 17:35:03,5,7525
d239183d-6392-4b96-bb34-3ee0a0db8d98,Mrs. Tina Stephens MD,lauriesosa@example.com,2022-05-23 07:15:57,ec3b9ea4-1e72-4587-9010-b82d1052aff2,VR Headset,Photography,52,160b1544-153f-4b0b-92d3-e7252cc4fb71,2022-06-15 00:59:02,2,104
94f25aed-faac-401d-9a64-3a5c5ef4a704,Nicole Dawson,samanthaprice@example.net,2021-10-12 06:09:27,da934026-7756-4b9e-86b7-a5b6ff3c02a4,External Hard Drive,Photography,1840,db2e2103-c7ec-448c-882e-18aa306dfac5,2023-12-01 09:31:03,4,7360
255dfd12-42ba-41dd-9f7b-6106f32d1963,Ethan Walker,zjohnson@example.com,2020-06-22 19:25:58,e0ccdafd-3aaa-45d4-a29c-5d5e1ede8d73,Camera,Audio,947,3423a133-f068-4798-8c45-afc629f25dd0,2023-02-27 20:14:45,1,947
67ad0ff9-c622-4ec0-a7b4-4f728b1fc33b,Christopher Hansen,leah57@example.org,2023-12-17 13:16:04,d5154d20-19d7-4740-acc9-0905d6e2200c,Charger,Wearables,1084,258fa5a7-6555-432d-96ae-92b3dda3d9ad,2024-02-23 14:13:47,5,5420
3dd5af0a-ac41-4777-a3e7-4e24d92be3a7,Christopher Garner,jamesrodriguez@example.com,2025-02-08 23:41:44,9b92fada-acfe-4c33-a2e3-1579be3596b8,Keyboard,PC Components,102,51b3f9bf-c6a6-4088-bbd8-efbdc453608b,2025-02-12 22:37:59,2,204
55ba0800-31fd-47af-878b-c7effba5be34,George Sanders,zbaldwin@example.com,2023-02-01 18:37:40,12898231-0c26-4dff-b070-ce1928f4c9d8,Smartphone,Wearables,1781,11cf1991-4479-44d7-9f6d-290d6073aa90,2023-09-07 05:54:02,1,1781
19bc8b3b-db7e-4a85-9a70-d8974c3ae239,David Hudson,alyssaconley@example.org,2021-01-02 21:01:35,a4db6e3a-1db4-4d3e-ad25-384089fa7e6e,Microphone,Computers,1008,9956d942-5088-4c19-b16a-72965a36bd57,2024-10-03 05:49:53,4,4032
bb130e31-356a-4138-9e06-b8d516e3cbc3,Eric Drake,michael57@example.org,2023-08-06 06:41:02,0f187282-bc9a-4bb3-87ef-b99e0a2b5958,RAM,Peripherals,656,b9e6e654-6617-443c-9632-6d97339b7130,2024-08-22 12:36:35,2,1312
24928697-f8c9-4acd-affd-0256ef7aa511,Nicholas Ford,david29@example.org,2023-03-12 22:49:12,fe9eac7c-f0b9-4a51-b03b-c1a092a5d768,Smartphone,Electronics,487,da6e7379-0c2d-40d2-8f06-48da8889540f,2024-05-17 20:56:47,3,1461
ead901e0-67c9-43dc-ae78-8703144f6a61,David Holden,imorales@example.com,2024-02-05 07:44:16,bd0155fc-c0b7-4a4a-a8fd-463e3bb00767,Smartwatch,Wearables,1145,99f09f2b-bfc7-4d9c-89ea-d18170cdc3af,2024-11-06 11:52:03,3,3435
d8d6ddd4-75d8-4d19-8ee6-7496bdbf5440,Beth Callahan,ocummings@example.net,2022-01-11 03:45:46,f6816424-ada0-4efb-9449-90a4bae061d8,VR Headset,Gaming,503,87291f76-1f74-460e-ae1e-00352fe78f58,2025-02-22 11:53:51,4,2012
2b6daf7e-e2e6-49e8-942c-9bd67242312d,Nicole Ochoa,donnairwin@example.com,2022-01-27 19:17:30,cb1769a8-b964-4bf6-95b5-198aedc559a0,Microphone,Electronics,1064,3622e2d3-37ea-4da2-b671-1f9724a08fb4,2024-11-16 15:19:22,5,5320
196c63f8-b341-4777-bc4f-950dd9b4d499,Allen Hamilton,tbrown@example.net,2023-05-10 03:41:37,f9c945ad-98ca-42c7-a3bc-479a68b555d8,USB Flash Drive,Wearables,544,b02a803b-8cb7-4d84-8024-2d1550072973,2024-06-22 20:56:45,2,1088
0599cbbe-be5e-43c4-90f4-12b6a0582456,Brandi Quinn,charlotte31@example.org,2023-10-24 23:28:02,15135805-b528-4e83-8c70-172a4c76951e,Printer,Gaming,399,999c3957-b12e-4192-ba91-cb6bea78bcab,2024-01-31 05:20:02,3,1197
839e0d21-e2cc-4240-84dc-a91579594228,Joseph Townsend,christophermichael@example.com,2024-05-31 09:58:10,b2024c37-5d2a-4412-a6c2-1ba3dabfcc1c,Monitor,Electronics,614,e8e3383c-5218-4e1d-ad8f-523b32e8ec05,2024-08-03 11:39:53,5,3070
7964d542-0686-4f4e-94ae-2b0d50473b07,Cindy Cook,lloydnathaniel@example.net,2024-04-02 13:49:20,765ab045-aca6-46bd-8b11-c897c05398d1,RAM,Networking,935,d7eeadac-68eb-44f9-a19a-1c44bfe90408,2024-09-09 20:41:04,4,3740
a0c8f9f2-74b6-413e-8f7b-f39452641b3a,Edwin Humphrey,xhall@example.net,2022-08-21 08:26:02,4e9c9abb-955c-42cc-843f-29dd4f526654,Camera,Wearables,1580,44d4568f-356e-4370-b587-b8010705ed5e,2022-12-19 19:06:33,3,4740
9b1ba9b3-7877-4f8b-83c4-8dd058d969a7,Erin Shelton,tammyfranklin@example.com,2022-11-21 04:08:57,fac4ea46-a5c9-47f7-a304-9ce007aa7523,Monitor,Photography,1411,284bcd26-8db7-4f23-8de1-58ba280ad8cf,2023-02-23 08:55:09,3,4233
98a01a2f-9591-4d82-a295-818cb3dc63e3,Cynthia Wallace,garybrown@example.com,2024-08-28 17:02:20,330b3f6d-a69b-4712-9ce8-42f9df4fe035,Router,Gaming,1427,691eca90-443d-4487-bcf7-3289152a7dae,2025-02-13 20:38:33,3,4281
5ae4d28b-566e-43d7-97e1-48003b068c73,Joshua Phillips,julianelliott@example.com,2021-01-05 09:22:04,c1b2683a-31dc-42bc-8072-d82838f3c5ff,Graphics Card,PC Components,1733,02cb8540-6d1d-4bfd-b2a0-ad51df262529,2021-11-24 23:54:29,3,5199
eccc4aed-9a15-4f05-bbd5-ee15f5f73972,Jeffrey Floyd,clarklauren@example.net,2024-11-18 21:33:30,32852584-8c80-4de2-99d1-d0ac5f52b119,SSD,Accessories,579,d9dc1f83-aef9-44aa-a037-016eb5d2cab9,2025-02-01 08:32:15,5,2895
f1396ce4-9770-4968-8828-e24b727bdb49,Michael Ruiz,gsmith@example.net,2024-11-08 17:22:07,7d391fbc-784c-4325-8324-6a44290c42c2,Mouse,Electronics,387,98088f4c-2dcb-4d32-b515-eaf0bdb77b40,2024-11-28 09:28:55,4,1548
33763831-a166-47fe-94c1-047d1e7e82af,Michael Martin,lindsaycrawford@example.net,2021-12-21 19:53:09,10785c66-114a-4530-b9cc-f85784ea7087,Graphics Card,Wearables,1255,40b4e799-d24a-4a20-b180-7a771d79a790,2022-07-01 16:47:48,4,5020
321604aa-6186-43ec-b4e4-f7951ea77f95,Mr. Kevin Garza,ecastillo@example.org,2022-06-07 16:53:15,3b8d8bc2-bf2b-4cf0-8368-4d8716773036,Microphone,Peripherals,1217,b374dfe5-057c-4b64-8f61-f036cb44535a,2023-03-29 19:10:09,5,6085
57a3fe96-9d59-41d3-a774-74bba2f4543d,Cynthia Smith,amberduffy@example.net,2021-09-20 03:26:35,ac7e11a8-5df1-4e07-a05c-b445276a9ca5,Printer,Audio,958,d80d14fc-a235-43ce-bec4-03de0757e6df,2024-06-03 19:57:59,1,958
2b367d4b-1e0a-4ee8-a9bd-93fb2f85a7ce,Bobby Rodriguez,shuffman@example.net,2021-04-01 06:55:19,4d3a8f49-5472-4e33-92c5-dd0df9411304,Power Supply,Wearables,1196,e1ea4e1e-947c-42fe-8540-4afb3b20b06e,2024-04-23 01:38:59,3,3588
504a309b-05ef-4b0c-80a8-88485d4c8eb5,Amy Smith,ngallegos@example.net,2023-04-04 13:06:33,968a1920-6e6c-4810-9423-bd6fd562bb0e,Keyboard,Peripherals,178,76386da5-7ca4-4127-aaad-8cd8ce94eba5,2023-08-26 22:42:24,5,890
8a06845d-5112-44a2-b8cb-b09cc5cc8f33,Diana Cook,kathryn95@example.net,2021-01-26 17:45:38,a8f2d0e3-9c71-423e-ad08-95d8ff403045,Modem,Photography,75,ffdca574-f4ca-4f29-b3f3-8aa28a1e1fae,2021-07-27 13:47:56,5,375
